EstablishmentID,InspectionID,Zip,TypeDescription,Latitude,Longitude,Inspection,Score
94328,1223580,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2187000,-85.7090000,2016-08-31,95
94328,1257229,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2187000,-85.7090000,2017-01-10,85
94328,1258455,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2187000,-85.7090000,2017-01-17,100
94329,1246498,40218,SUPERMARKET WITH PROCESSING,38.2010000,-85.6853000,2016-11-28,88
94340,1207534,40202,FOOD SERVICE,38.2494000,-85.7518000,2016-07-05,99
94340,1253530,40202,FOOD SERVICE,38.2494000,-85.7518000,2016-12-21,96
94341,1213469,40202,FOOD SERVICE,38.2494000,-85.7518000,2016-07-26,94
94341,1258199,40202,FOOD SERVICE,38.2494000,-85.7518000,2017-01-13,95
94342,1193774,40215,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1795000,-85.7933000,2016-05-17,98
94342,1250843,40215,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1795000,-85.7933000,2016-12-13,98
94343,1179818,40213,STATIONARY RESTRICTED CONCESSON,38.2056000,-85.7071000,2016-03-14,100
94345,1179819,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-03-14,100
94345,1233344,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-10-06,98
94346,1179820,40213,STATIONARY RESTRICTED CONCESSON,38.2056000,-85.7071000,2016-03-14,100
94347,1179823,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-03-14,94
94347,1180638,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-03-22,98
94347,1233345,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-10-06,95
94348,1179816,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-03-14,100
94348,1251382,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-12-14,100
94349,1179822,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-03-14,100
94349,1233346,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-10-06,93
94349,1237137,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-10-21,100
94349,1239064,40213,FOOD SERVICE,38.2056000,-85.7071000,2016-10-28,100
94350,1179821,40213,STATIONARY RESTRICTED CONCESSON,38.2056000,-85.7071000,2016-03-14,98
94355,1188953,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2179000,-85.6178000,2016-03-17,98
94355,1220825,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2179000,-85.6178000,2016-07-16,99
94355,1265746,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2179000,-85.6178000,2016-11-29,100
94356,1203813,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.1777000,-85.7584000,2016-06-10,100
94356,1220844,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.1777000,-85.7584000,2016-08-02,100
94367,1255144,40202,FOOD SERVICE,38.2504000,-85.7596000,2017-01-03,96
94368,1179883,40202,FOOD SERVICE COMMISSARY,38.2590000,-85.7995000,2016-03-18,100
94368,1238711,40202,FOOD SERVICE COMMISSARY,38.2590000,-85.7995000,2016-10-26,100
94370,1197617,40229,FOOD SERVICE,38.0916000,-85.6707000,2016-05-31,98
94370,1248540,40229,FOOD SERVICE,38.0916000,-85.6707000,2016-12-05,98
94386,1180543,40218,FOOD SERVICE,38.1960000,-85.6537000,2016-03-22,94
94418,1197139,40219,FOOD SERVICE,38.1572000,-85.7080000,2016-05-27,95
94418,1251840,40219,FOOD SERVICE,38.1572000,-85.7080000,2016-12-14,97
94420,1188224,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-04-25,93
94420,1238582,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-10-26,96
94421,1211515,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2105000,-85.7650000,2016-07-19,84
94421,1211516,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2105000,-85.7650000,2016-07-19,90
94421,1213717,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2105000,-85.7650000,2016-07-27,100
94421,1213718,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2105000,-85.7650000,2016-07-27,100
94432,1190264,40205,FOOD SERVICE,38.2207000,-85.7042000,2016-04-28,100
94432,1244760,40205,FOOD SERVICE,38.2207000,-85.7042000,2016-11-16,98
94433,1190261,40205,FOOD SERVICE,38.2207000,-85.7042000,2016-04-28,99
94433,1244762,40205,FOOD SERVICE,38.2207000,-85.7042000,2016-11-16,99
94434,1190263,40205,FOOD SERVICE,38.2207000,-85.7042000,2016-04-28,100
94434,1244764,40205,FOOD SERVICE,38.2207000,-85.7042000,2016-11-16,100
94435,1213099,40220,FOOD SERVICE,38.1908000,-85.6258000,2016-07-25,97
94435,1261671,40220,FOOD SERVICE,38.1908000,-85.6258000,2017-01-30,99
94440,1182417,40212,PRE-PACKAGED RETAIL,38.2665000,-85.7843000,2016-03-30,100
94440,1264666,40212,PRE-PACKAGED RETAIL,38.2665000,-85.7843000,2017-02-06,97
94442,1222312,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1726000,-85.8251000,2016-08-25,95
94442,1222313,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1726000,-85.8251000,2016-08-25,95
94442,1264190,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1726000,-85.8251000,2017-02-07,91
94442,1264191,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1726000,-85.8251000,2017-02-07,95
94443,1208792,40216,FOOD SERVICE,38.2079000,-85.7815000,2016-07-10,94
94445,1182547,40206,FOOD SERVICE,38.2565000,-85.7307000,2016-03-24,100
94445,1243099,40206,FOOD SERVICE,38.2565000,-85.7307000,2016-11-11,100
94446,1217879,40202,FOOD SERVICE,38.2451000,-85.7585000,2016-08-02,100
94446,1258515,40202,FOOD SERVICE,38.2451000,-85.7585000,2017-01-17,100
94447,1232128,40202,FOOD SERVICE,38.2493000,-85.6382000,2016-09-28,100
94447,1255543,40202,FOOD SERVICE,38.2493000,-85.6382000,2017-01-04,96
94456,1217818,40223,FOOD SERVICE,38.2803000,-85.5106000,2016-08-03,100
94456,1254174,40223,FOOD SERVICE,38.2803000,-85.5106000,2016-12-27,100
94457,1223149,40202,FOOD SERVICE,38.2565000,-85.7595000,2016-08-17,100
94457,1256295,40202,FOOD SERVICE,38.2565000,-85.7595000,2017-01-06,99
94489,1176263,40219,FOOD SERVICE,38.1502000,-85.6598000,2016-03-02,96
94489,1230260,40219,FOOD SERVICE,38.1502000,-85.6598000,2016-09-26,92
94490,1215468,40207,FOOD SERVICE,38.2516000,-85.6399000,2016-08-02,100
94490,1261047,40207,FOOD SERVICE,38.2516000,-85.6399000,2017-01-25,98
94491,1181326,40204,FOOD SERVICE,38.2413000,-85.7251000,2016-03-24,96
94491,1184661,40204,FOOD SERVICE,38.2413000,-85.7251000,2016-03-24,96
94491,1236800,40204,FOOD SERVICE,38.2413000,-85.7251000,2016-10-20,96
94491,1265667,40204,FOOD SERVICE,38.2413000,-85.7251000,2017-02-13,91
94492,1175206,40291,FOOD SERVICE,38.1699000,-85.6078000,2016-02-26,99
94492,1243312,40291,FOOD SERVICE,38.1699000,-85.6078000,2016-11-11,99
94493,1188225,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-04-25,90
94493,1238583,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-10-26,94
94494,1188226,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-04-25,97
94494,1238584,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-10-26,97
94495,1188227,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-04-25,95
94495,1238585,40218,FOOD SERVICE,38.1752000,-85.6534000,2016-10-26,97
94496,1208788,40208,FOOD SERVICE,38.2285000,-85.7619000,2016-07-09,95
94496,1261371,40208,FOOD SERVICE,38.2285000,-85.7619000,2017-01-28,95
94497,1207643,40241,FOOD SERVICE,38.2996000,-85.5600000,2016-07-05,93
94497,1209556,40241,FOOD SERVICE,38.2996000,-85.5600000,2016-07-12,98
94499,1211626,40245,FOOD SERVICE,38.2886000,-85.5119000,2016-07-19,100
94499,1251855,40245,FOOD SERVICE,38.2886000,-85.5119000,2016-12-15,100
94541,1257833,40219,PRE-PACKAGED RETAIL,38.1343000,-85.6586000,2017-01-12,98
94548,1186585,40208,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2064000,-85.7752000,2016-04-11,98
94549,1186172,40220,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1999000,-85.5922000,2016-04-14,100
94549,1249637,40220,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1999000,-85.5922000,2016-12-08,100
94562,1233306,40205,STATIONARY RESTRICTED CONCESSON,38.2259000,-85.6942000,2016-10-05,100
94563,1243344,40207,PRE-PACKAGED RETAIL,38.2335000,-85.6380000,2016-11-14,92
94568,1192305,40216,FOOD SERVICE,38.1719000,-85.5695000,2016-05-11,98
94568,1251332,40216,FOOD SERVICE,38.1719000,-85.5695000,2016-12-12,100
94569,1226928,40203,PRE-PACKAGED RETAIL,38.2234000,-85.7588000,2016-09-14,100
94569,1257643,40203,PRE-PACKAGED RETAIL,38.2234000,-85.7588000,2017-01-11,100
94571,1181217,40222,FOOD SERVICE,38.2465000,-85.6103000,2016-03-24,100
94571,1245772,40222,FOOD SERVICE,38.2465000,-85.6103000,2016-11-21,100
94572,1209082,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1960000,-85.7858000,2016-07-11,100
94572,1255153,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1960000,-85.7858000,2016-12-30,70
94572,1257094,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1960000,-85.7858000,2017-01-10,99
94602,1254452,40212,PRE-PACKAGED RETAIL,38.2605000,-85.8065000,2016-12-28,96
94608,1257834,40229,PRE-PACKAGED RETAIL,38.0830000,-85.6674000,2017-01-12,96
94613,1214098,40291,FOOD SERVICE,38.1308670,-85.5793070,2016-07-21,95
94613,1256159,40291,FOOD SERVICE,38.1308670,-85.5793070,2017-01-05,97
94614,1209083,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1905000,-85.9292000,2016-07-11,97
94614,1255544,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1905000,-85.9292000,2017-01-04,81
94614,1257547,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1905000,-85.9292000,2017-01-11,97
94615,1182270,40202,FOOD SERVICE,38.2539000,-85.7445000,2016-03-29,98
94615,1232284,40202,FOOD SERVICE,38.2539000,-85.7445000,2016-10-03,98
94615,1265115,40202,FOOD SERVICE,38.2539000,-85.7445000,2017-02-09,96
94642,1184657,40204,FOOD SERVICE,38.2359000,-85.7157000,2016-03-23,93
94642,1234035,40204,FOOD SERVICE,38.2359000,-85.7157000,2016-10-07,83
94642,1235626,40204,FOOD SERVICE,38.2359000,-85.7157000,2016-10-14,100
94642,1265913,40204,FOOD SERVICE,38.2359000,-85.7157000,2017-02-14,99
94642,1266239,40204,FOOD SERVICE,38.2359000,-85.7157000,2017-02-07,75
94643,1222393,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2378000,-85.7867000,2016-08-26,100
94643,1222394,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2378000,-85.7867000,2016-08-26,99
94643,1257644,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2378000,-85.7867000,2017-01-10,92
94643,1257645,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2378000,-85.7867000,2017-01-10,92
94643,1258516,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2378000,-85.7867000,2017-01-17,99
94643,1258517,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2378000,-85.7867000,2017-01-17,99
94647,1176754,40208,FOOD SERVICE,38.2207000,-85.7619000,2016-03-02,81
94647,1178477,40208,FOOD SERVICE,38.2207000,-85.7619000,2016-03-10,96
94647,1257225,40208,FOOD SERVICE,38.2207000,-85.7619000,2017-01-10,96
94648,1175177,40218,FOOD SERVICE,38.1999000,-85.6840000,2016-02-26,100
94648,1241374,40218,FOOD SERVICE,38.1999000,-85.6840000,2016-11-03,100
94655,1214102,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2242000,-85.6529000,2016-07-21,97
94655,1253825,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2242000,-85.6529000,2016-12-21,95
94657,1233251,40291,PRE-PACKAGED RETAIL,38.1629000,-85.5985000,2016-10-06,100
94666,1198836,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2007000,-85.8349000,2016-06-02,100
94666,1247207,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2007000,-85.8349000,2016-11-30,99
94667,1229659,40211,FOOD SERVICE,38.2498000,-85.7943000,2016-09-23,96
94667,1252229,40211,FOOD SERVICE,38.2498000,-85.7943000,2016-12-16,93
94669,1205105,40213,FOOD SERVICE,38.1926000,-85.7286000,2016-06-23,99
94669,1259873,40213,FOOD SERVICE,38.1926000,-85.7286000,2017-01-23,95
94680,1255154,40203,FOOD SERVICE,38.2460000,-85.7578000,2016-12-30,93
94682,1244906,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2535000,-85.7808000,2016-11-18,73
94682,1246499,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2535000,-85.7808000,2016-11-28,95
94722,1187227,40222,FOOD SERVICE,38.2446000,-85.5761000,2016-04-19,99
94722,1257007,40222,FOOD SERVICE,38.2446000,-85.5761000,2017-01-10,95
94723,1192303,40204,FOOD SERVICE,38.2991000,-85.7231000,2016-05-10,98
94723,1245688,40204,FOOD SERVICE,38.2991000,-85.7231000,2016-11-22,100
94726,1175189,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1364000,-85.7011000,2016-02-26,92
94727,1178746,40202,PRE-PACKAGED RETAIL,38.2510000,-85.7573000,2016-03-11,96
94727,1262940,40202,PRE-PACKAGED RETAIL,38.2510000,-85.7573000,2017-02-02,96
94731,1186744,40203,SUPERMARKET WITH PROCESSING,38.2451000,-85.7648000,2016-04-05,82
94731,1255821,40203,SUPERMARKET WITH PROCESSING,38.2451000,-85.7648000,2017-01-05,77
94731,1258518,40203,SUPERMARKET WITH PROCESSING,38.2451000,-85.7648000,2017-01-17,97
94766,1219442,40243,FOOD SERVICE,38.2452000,-85.5414000,2016-08-16,97
94766,1263083,40243,FOOD SERVICE,38.2452000,-85.5414000,2017-02-03,99
94783,1198840,40214,PRE-PACKAGED RETAIL,38.1438000,-85.7768000,2016-06-02,98
94796,1175985,40207,FOOD SERVICE,38.2525000,-85.6507000,2016-03-01,90
94796,1233142,40207,FOOD SERVICE,38.2525000,-85.6507000,2016-10-03,95
94801,1176991,40208,FOOD SERVICE,38.2049000,-85.7639000,2016-03-04,98
94801,1187253,40208,FOOD SERVICE,38.2049000,-85.7639000,2016-04-19,98
94802,1224450,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2247000,-85.5742000,2016-09-06,100
94802,1264002,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2247000,-85.5742000,2017-02-07,100
94812,1175178,40217,FOOD SERVICE,38.2252000,-85.7421000,2016-02-26,92
94812,1223224,40217,FOOD SERVICE,38.2252000,-85.7421000,2016-08-30,91
94812,1257230,40217,FOOD SERVICE,38.2252000,-85.7421000,2017-01-10,94
94824,1176956,40220,FOOD SERVICE,38.2084000,-85.5867000,2016-03-04,100
94824,1237803,40220,FOOD SERVICE,38.2084000,-85.5867000,2016-10-25,100
94825,1202123,40214,FOOD SERVICE,38.1712000,-85.7681000,2016-06-15,98
94825,1254030,40214,FOOD SERVICE,38.1712000,-85.7681000,2016-12-27,98
94826,1186169,40220,FOOD SERVICE,38.2165000,-85.5892000,2016-04-14,98
94826,1248794,40220,FOOD SERVICE,38.2165000,-85.5892000,2016-12-05,100
94838,1258195,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2142000,-85.7831000,2017-01-13,93
94838,1258196,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2142000,-85.7831000,2017-01-13,99
94845,1189501,40222,FOOD SERVICE,38.2871000,-85.6292000,2016-04-29,97
94845,1245694,40222,FOOD SERVICE,38.2871000,-85.6292000,2016-11-22,99
94846,1181334,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1933000,-85.7505000,2016-03-24,91
94846,1181335,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1933000,-85.7505000,2016-03-24,98
94846,1225776,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1933000,-85.7505000,2016-09-12,93
94846,1225777,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1933000,-85.7505000,2016-09-12,96
94846,1267353,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1933000,-85.7505000,2017-02-14,97
94846,1267354,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1933000,-85.7505000,2017-02-14,97
94873,1179904,40204,FOOD SERVICE,38.2386000,-85.7220000,2016-03-16,96
94873,1245075,40204,FOOD SERVICE,38.2386000,-85.7220000,2016-11-17,98
94876,1205098,40203,FOOD SERVICE,38.2371000,-85.7595000,2016-06-23,96
94876,1254449,40203,FOOD SERVICE,38.2371000,-85.7595000,2016-12-28,84
94876,1255545,40203,FOOD SERVICE,38.2371000,-85.7595000,2017-01-04,99
94878,1201218,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1622000,-85.6825000,2016-06-13,99
94896,1221232,40242,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2589000,-85.5937000,2016-08-19,99
94896,1256289,40242,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2589000,-85.5937000,2017-01-06,99
94902,1181873,40207,FOOD SERVICE,38.2480000,-85.6301000,2016-03-28,97
94902,1250432,40207,FOOD SERVICE,38.2480000,-85.6301000,2016-12-12,99
94940,1191968,40229,FOOD SERVICE,38.0887000,-85.6648000,2016-05-10,100
94940,1246333,40229,FOOD SERVICE,38.0887000,-85.6648000,2016-11-28,96
94941,1191558,40229,FOOD SERVICE,38.0830000,-85.6674000,2016-05-09,92
94941,1244845,40229,FOOD SERVICE,38.0830000,-85.6674000,2016-11-18,94
94951,1179567,40217,FOOD SERVICE,38.2239000,-85.7427000,2016-03-16,100
94951,1232136,40217,FOOD SERVICE,38.2239000,-85.7427000,2016-10-03,98
94963,1207231,40207,FOOD SERVICE,38.2521000,-85.6532000,2016-07-01,95
94976,1216588,40218,FOOD SERVICE,38.1933000,-85.6498000,2016-08-04,99
94976,1261729,40218,FOOD SERVICE,38.1933000,-85.6498000,2017-01-30,99
94977,1222532,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1888000,-85.6430000,2016-08-29,93
94977,1222533,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1888000,-85.6430000,2016-08-29,92
94977,1264653,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1888000,-85.6430000,2017-02-07,90
94977,1264654,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1888000,-85.6430000,2017-02-07,96
94977,1265929,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1888000,-85.6430000,2017-02-14,94
94977,1265930,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1888000,-85.6430000,2017-02-14,97
94982,1227856,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2565000,-85.6129000,2016-09-16,100
94982,1265737,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2565000,-85.6129000,2017-02-13,100
94984,1180323,40202,FOOD SERVICE,38.2564000,-85.7589000,2016-03-21,96
94984,1234094,40202,FOOD SERVICE,38.2564000,-85.7589000,2016-10-10,98
94985,1188349,40202,FOOD SERVICE,38.2564000,-85.7507000,2016-04-25,95
94985,1242483,40202,FOOD SERVICE,38.2564000,-85.7507000,2016-11-08,97
94987,1184030,40228,FOOD SERVICE,38.1453000,-85.6263000,2016-04-06,97
94987,1228493,40228,FOOD SERVICE,38.1453000,-85.6263000,2016-09-20,97
95019,1206868,40059,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.3549000,-85.6119000,2016-06-30,97
95019,1206869,40059,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.3549000,-85.6119000,2016-06-30,96
95019,1249690,40059,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.3549000,-85.6119000,2016-12-08,98
95019,1249691,40059,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.3549000,-85.6119000,2016-12-08,98
95033,1207254,40272,SUPERMARKET WITH PROCESSING,38.0935000,-85.8753000,2016-07-01,96
95034,1187594,40205,FOOD SERVICE,38.1340000,-85.9220000,2016-04-20,99
95034,1236002,40205,FOOD SERVICE,38.1340000,-85.9220000,2016-10-18,98
95043,1179824,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2376000,-85.7193000,2016-03-11,100
95051,1215473,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1887000,-85.6389000,2016-08-02,100
95051,1261013,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1887000,-85.6389000,2017-01-26,99
95067,1217625,40202,FOOD SERVICE,38.2505000,-85.7576000,2016-08-10,85
95067,1220293,40202,FOOD SERVICE,38.2505000,-85.7576000,2016-08-18,97
95067,1256291,40202,FOOD SERVICE,38.2505000,-85.7576000,2017-01-06,92
95081,1202453,40220,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2177000,-85.5983000,2016-06-15,98
95081,1202454,40220,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2177000,-85.5983000,2016-06-15,97
95081,1255078,40220,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2177000,-85.5983000,2017-01-03,100
95081,1255079,40220,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2177000,-85.5983000,2017-01-03,100
95086,1196423,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1327000,-85.6854000,2016-05-24,97
95086,1246334,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1327000,-85.6854000,2016-11-28,99
95103,1199608,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.0718000,-85.8841000,2016-06-06,100
95103,1199609,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.0718000,-85.8841000,2016-06-06,99
95125,1200916,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1877000,-85.6671000,2016-06-10,100
95125,1249939,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1877000,-85.6671000,2016-12-09,87
95125,1253800,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1877000,-85.6671000,2016-12-15,100
95126,1202455,40220,FOOD SERVICE,38.2177000,-85.3660000,2016-06-16,98
95126,1255096,40220,FOOD SERVICE,38.2177000,-85.3660000,2016-12-29,100
95131,1188028,40202,FOOD SERVICE,38.2481000,-85.7576000,2016-04-22,100
95131,1232119,40202,FOOD SERVICE,38.2481000,-85.7576000,2016-09-27,100
95132,1189785,40202,FOOD SERVICE,38.2504000,-85.7598000,2016-05-02,85
95132,1255145,40202,FOOD SERVICE,38.2504000,-85.7598000,2017-01-03,88
95132,1257226,40202,FOOD SERVICE,38.2504000,-85.7598000,2017-01-10,98
95138,1219715,40204,FOOD SERVICE,38.2358000,-85.7170000,2016-08-17,95
95139,1217686,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1355000,-85.7522000,2016-08-05,90
95139,1219511,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1355000,-85.7522000,2016-08-11,100
95139,1260423,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1355000,-85.7522000,2017-01-24,91
95139,1262767,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1355000,-85.7522000,2017-02-01,100
95153,1200150,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,95
95153,1214123,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,95
95154,1179259,40204,FOOD SERVICE,38.1430000,-85.4330000,2016-03-15,99
95154,1236801,40204,FOOD SERVICE,38.1430000,-85.4330000,2016-10-20,97
95199,1180580,40299,FOOD SERVICE,38.2209000,-85.5767000,2016-03-22,97
95199,1248093,40299,FOOD SERVICE,38.2209000,-85.5767000,2016-12-01,95
95200,1187136,40207,FOOD SERVICE,38.2524000,-85.6619000,2016-04-18,100
95200,1252445,40207,FOOD SERVICE,38.2524000,-85.6619000,2016-12-19,99
95201,1255878,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2457000,-85.7580000,2017-01-05,100
95201,1255879,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2457000,-85.7580000,2017-01-05,100
95209,1207301,40204,FOOD SERVICE,38.2324000,-85.4237000,2016-07-01,99
95209,1251852,40204,FOOD SERVICE,38.2324000,-85.4237000,2016-12-14,100
95210,1176306,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1465000,-85.6919000,2016-03-02,95
95210,1223177,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1465000,-85.6919000,2016-08-18,98
95210,1266948,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1465000,-85.6919000,2017-02-20,78
95218,1232244,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-10-02,98
95221,1182418,40216,PRE-PACKAGED RETAIL,38.2042000,-85.8007000,2016-03-30,93
95221,1182419,40216,PRE-PACKAGED RETAIL,38.2042000,-85.8007000,2016-03-30,97
95221,1231477,40216,PRE-PACKAGED RETAIL,38.2042000,-85.8007000,2016-09-29,96
95221,1231478,40216,PRE-PACKAGED RETAIL,38.2042000,-85.8007000,2016-09-29,96
95229,1182483,40220,FOOD SERVICE,38.2598000,-85.6053000,2016-03-30,96
95229,1248128,40220,FOOD SERVICE,38.2598000,-85.6053000,2016-12-02,97
95230,1208729,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1691000,-85.6044000,2016-07-08,99
95230,1208730,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1691000,-85.6044000,2016-07-08,100
95230,1249695,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1691000,-85.6044000,2016-12-08,98
95230,1249696,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1691000,-85.6044000,2016-12-08,100
95264,1190292,40299,FOOD SERVICE,38.2183000,-85.5303000,2016-05-03,98
95264,1248530,40299,FOOD SERVICE,38.2183000,-85.5303000,2016-12-05,100
95265,1233123,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2481000,-85.5777000,2016-10-05,96
95265,1233124,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2481000,-85.5777000,2016-10-05,96
95273,1221233,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2581000,-85.6040000,2016-08-19,92
95273,1259863,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2581000,-85.6040000,2017-01-23,97
95274,1200171,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,97
95274,1215680,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,97
95275,1202124,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1769000,-85.7101000,2016-06-15,100
95275,1255124,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1769000,-85.7101000,2017-01-03,98
